daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
99,City Hotel,yes,144,2017,April,16,17,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-11-24
115,City Hotel,yes,15,2017,April,16,17,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-07
239,City Hotel,yes,59,2017,April,16,18,0,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-19
135,City Hotel,yes,90,2017,April,16,18,0,5,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Canceled,2017-04-06
109.8,City Hotel,yes,316,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-06-09
93.5,City Hotel,yes,316,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-23
93.5,City Hotel,yes,316,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-23
109.8,City Hotel,yes,316,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-06-09
171,City Hotel,yes,54,2017,April,17,23,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-03-02
224,City Hotel,yes,37,2017,April,17,24,1,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-18
198,City Hotel,yes,58,2017,April,17,26,0,3,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-03-01
108,City Hotel,yes,78,2017,April,17,28,0,1,2,0,0,0,0,0,A,E,0,No Deposit,0,0,Canceled,2017-04-24
191.25,City Hotel,yes,134,2017,April,17,28,2,2,2,2,0,0,0,0,F,F,0,No Deposit,0,2,Canceled,2017-03-22
190,City Hotel,yes,10,2017,April,17,29,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2017-04-21
115,City Hotel,yes,26,2017,April,17,29,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-03
144,City Hotel,yes,63,2017,May,18,1,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-01
149,City Hotel,yes,43,2017,May,18,1,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-23
99,City Hotel,yes,228,2017,May,18,1,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2016-09-17
108,City Hotel,yes,148,2017,May,18,1,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-03-31
110,City Hotel,yes,228,2017,May,18,1,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-03-26
126,City Hotel,yes,61,2017,May,18,1,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-23
190,City Hotel,yes,5,2017,May,18,1,1,2,1,0,0,0,0,0,E,E,1,No Deposit,0,1,No-Show,2017-05-01
6,City Hotel,yes,12,2017,May,18,1,1,2,1,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-04-21
99,City Hotel,yes,327,2017,May,18,2,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-06-09
99,City Hotel,yes,327,2017,May,18,2,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-06-09
111,City Hotel,yes,102,2017,May,18,2,0,4,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Canceled,2017-04-05
149,City Hotel,yes,40,2017,May,18,2,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-25
108,City Hotel,yes,82,2017,May,18,3,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-04-19
108,City Hotel,yes,82,2017,May,18,3,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-04-16
150,City Hotel,yes,9,2017,May,18,3,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-26
135,City Hotel,yes,83,2017,May,18,3,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-09
126,City Hotel,yes,60,2017,May,18,6,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-21
149,City Hotel,yes,40,2017,May,19,7,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-30
171,City Hotel,yes,83,2017,May,19,8,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-15
142.2,City Hotel,yes,316,2017,May,19,9,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Canceled,2016-10-02
180,City Hotel,yes,15,2017,May,19,9,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2017-05-02
134.1,City Hotel,yes,57,2017,May,19,10,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-15
152.1,City Hotel,yes,57,2017,May,19,10,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-06
169,City Hotel,yes,34,2017,May,19,10,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-09
143.55,City Hotel,yes,196,2017,May,19,10,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2016-10-28
143.55,City Hotel,yes,196,2017,May,19,10,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2016-10-28
99,City Hotel,yes,324,2017,May,19,11,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Canceled,2016-10-03
153,City Hotel,yes,78,2017,May,19,11,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-23
153,City Hotel,yes,78,2017,May,19,11,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-26
127.25,City Hotel,yes,91,2017,May,19,11,1,3,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Canceled,2017-02-20
130.8,City Hotel,yes,156,2017,May,19,12,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-12-07
116.67,City Hotel,yes,156,2017,May,19,12,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-14
183,City Hotel,yes,88,2017,May,19,12,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-03-07
107.1,City Hotel,yes,224,2017,May,20,14,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-09
117,City Hotel,yes,104,2017,May,20,16,0,3,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-02
182,City Hotel,yes,13,2017,May,20,16,0,5,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2017-05-06
182,City Hotel,yes,13,2017,May,20,16,0,5,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2017-05-06
135,City Hotel,yes,79,2017,May,20,17,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-06
140,City Hotel,yes,151,2017,May,20,19,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
140,City Hotel,yes,151,2017,May,20,19,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
128,City Hotel,yes,24,2017,May,20,19,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-26
144,City Hotel,yes,77,2017,May,20,20,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-09
195,City Hotel,yes,18,2017,May,21,22,1,0,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-05-16
160,City Hotel,yes,28,2017,May,21,22,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,No-Show,2017-05-22
160,City Hotel,yes,23,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-05
108,City Hotel,yes,124,2017,May,21,27,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-01
126.9,City Hotel,yes,283,2017,May,21,27,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2016-08-18
126,City Hotel,yes,127,2017,May,21,27,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-01-30
130.67,City Hotel,yes,87,2017,May,22,30,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-08
160,City Hotel,yes,25,2017,May,22,31,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-17
126,City Hotel,yes,80,2017,May,22,31,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-04-17
140,City Hotel,yes,31,2017,June,22,1,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-24
140,City Hotel,yes,16,2017,June,22,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-20
140,City Hotel,yes,43,2017,June,22,3,2,5,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-18
196,City Hotel,yes,40,2017,June,23,5,1,4,2,0,0,0,0,0,E,E,2,No Deposit,0,2,Canceled,2017-05-08
130,City Hotel,yes,34,2017,June,23,5,1,5,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-03
160,City Hotel,yes,38,2017,June,23,8,0,2,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-02
146.67,City Hotel,yes,31,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-09
126.67,City Hotel,yes,31,2017,June,24,11,2,1,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Canceled,2017-05-12
126,City Hotel,yes,156,2017,June,24,14,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-26
108,City Hotel,yes,134,2017,June,24,14,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-11
200,City Hotel,yes,51,2017,June,25,20,0,2,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Canceled,2017-05-03
240,City Hotel,yes,51,2017,June,25,20,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Canceled,2017-05-03
250,City Hotel,yes,19,2017,June,25,20,0,4,2,2,0,0,0,0,F,F,0,No Deposit,0,1,Canceled,2017-06-03
135,City Hotel,yes,51,2017,June,25,21,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-02
135,City Hotel,yes,51,2017,June,25,21,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-02
126,City Hotel,yes,139,2017,June,25,22,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,No-Show,2017-06-22
265,City Hotel,yes,64,2017,June,26,26,1,0,3,0,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-04-27
140,City Hotel,yes,25,2017,June,26,27,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-06-26
118.2,City Hotel,yes,14,2017,June,26,28,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-06-26
149.4,City Hotel,yes,272,2017,June,26,28,0,3,3,0,0,0,0,0,D,D,0,No Deposit,0,1,No-Show,2017-06-28
117,City Hotel,yes,272,2017,June,26,28,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,No-Show,2017-06-28
160,City Hotel,yes,36,2017,June,26,29,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-26
117,City Hotel,yes,0,2017,June,26,29,0,2,2,0,0,0,0,0,A,D,1,No Deposit,0,1,Canceled,2017-06-29
149.4,City Hotel,yes,0,2017,June,26,29,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Canceled,2017-06-29
192.7,City Hotel,yes,185,2017,June,26,29,0,3,2,2,0,0,0,0,F,F,2,No Deposit,0,0,Canceled,2017-01-03
95.7,City Hotel,yes,125,2017,June,26,29,0,3,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Canceled,2017-06-13
118.2,City Hotel,yes,125,2017,June,26,29,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-05-24
120,City Hotel,yes,96,2017,June,26,29,2,3,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-28
139,City Hotel,yes,39,2017,July,27,2,2,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-05-26
230,City Hotel,yes,112,2017,July,27,3,1,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-16
152.1,City Hotel,yes,155,2017,July,27,3,1,3,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-04-20
147.9,City Hotel,yes,195,2017,July,27,5,0,4,3,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-01-20
99.9,City Hotel,yes,225,2017,July,27,5,1,4,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2016-11-24
89.1,City Hotel,yes,223,2017,July,27,5,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-01-12
120,City Hotel,yes,78,2017,July,27,6,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-20
91.85,City Hotel,yes,315,2017,July,27,7,0,1,2,0,0,0,0,0,B,B,1,No Deposit,0,3,Canceled,2016-09-18
89.1,City Hotel,yes,315,2017,July,27,7,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2016-09-18
91.85,City Hotel,yes,315,2017,July,27,7,0,1,0,2,0,0,0,0,B,B,0,No Deposit,0,2,Canceled,2016-09-19
91.85,City Hotel,yes,315,2017,July,27,7,0,1,2,0,0,0,0,0,B,B,1,No Deposit,0,3,Canceled,2016-09-18
91.85,City Hotel,yes,315,2017,July,27,7,0,1,0,2,0,0,0,0,B,B,0,No Deposit,0,2,Canceled,2016-09-19
91.85,City Hotel,yes,315,2017,July,27,7,0,1,0,2,0,0,0,0,B,B,2,No Deposit,0,2,Canceled,2016-09-19
91.85,City Hotel,yes,315,2017,July,27,7,0,1,2,0,0,0,0,0,B,B,1,No Deposit,0,3,Canceled,2016-09-18
120,City Hotel,yes,99,2017,July,27,8,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-17
177.3,City Hotel,yes,140,2017,July,27,8,2,1,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-02-21
80.19,City Hotel,yes,134,2017,July,27,8,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-26
80.19,City Hotel,yes,134,2017,July,27,8,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-26
128.79,City Hotel,yes,134,2017,July,27,8,2,2,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-02-26
116.1,City Hotel,yes,146,2017,July,27,8,2,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-05-17
89.1,City Hotel,yes,153,2017,July,28,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-05-17
130,City Hotel,yes,34,2017,July,28,9,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-05
130,City Hotel,yes,34,2017,July,28,9,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-05
160,City Hotel,yes,56,2017,July,28,10,1,1,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-07-07
122.83,City Hotel,yes,238,2017,July,28,13,2,4,2,0,0,0,0,0,D,D,2,No Deposit,0,2,Canceled,2016-12-03
108,City Hotel,yes,138,2017,July,29,16,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-01
152.1,City Hotel,yes,155,2017,July,29,17,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-12
89.1,City Hotel,yes,155,2017,July,29,17,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-03-08
89.1,City Hotel,yes,155,2017,July,29,17,1,1,3,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-12
210,City Hotel,yes,7,2017,July,29,17,1,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-07-11
125.1,City Hotel,yes,155,2017,July,29,17,1,1,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-03-08
98.1,City Hotel,yes,176,2017,July,29,18,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-05-19
89.1,City Hotel,yes,173,2017,July,29,18,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-02-13
140,City Hotel,yes,31,2017,July,29,18,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,No-Show,2017-07-18
139.5,City Hotel,yes,61,2017,July,29,22,1,1,2,0,0,0,0,0,D,D,0,Refundable,0,0,Canceled,2017-07-21
175.5,City Hotel,yes,150,2017,July,29,22,1,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-03-15
175.5,City Hotel,yes,150,2017,July,29,22,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-22
166.5,City Hotel,yes,150,2017,July,29,22,2,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-02-22
175.5,City Hotel,yes,150,2017,July,29,22,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-22
219.33,City Hotel,yes,53,2017,July,29,22,2,1,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-05-30
127.6,City Hotel,yes,56,2017,July,30,24,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-05-29
127.6,City Hotel,yes,56,2017,July,30,24,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-05-29
125,City Hotel,yes,106,2017,July,30,25,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-04-11
160,City Hotel,yes,4,2017,July,30,26,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-07-22
287,City Hotel,yes,80,2017,July,30,26,0,4,2,2,0,0,0,0,F,F,0,No Deposit,0,1,Canceled,2017-05-13
129,City Hotel,yes,45,2017,July,31,30,2,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-06-20
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
89.1,City Hotel,yes,302,2017,July,31,31,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-07
125,City Hotel,yes,92,2017,August,31,2,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2017-05-04
126,City Hotel,yes,41,2017,August,31,3,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-06-27
139.5,City Hotel,yes,191,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,5,No Deposit,0,0,Canceled,2017-07-12
139.5,City Hotel,yes,170,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,3,No Deposit,0,0,Canceled,2017-07-12
139.5,City Hotel,yes,191,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,3,No Deposit,0,0,Canceled,2017-07-12
147.25,City Hotel,yes,138,2017,August,31,5,1,1,1,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-07-12
139.5,City Hotel,yes,191,2017,August,31,5,1,1,2,0,0,0,0,0,D,D,3,No Deposit,0,0,Canceled,2017-07-12
154,City Hotel,yes,140,2017,August,31,5,2,1,2,1,0,0,0,0,A,A,2,No Deposit,0,0,Canceled,2017-04-30
260,City Hotel,yes,19,2017,August,31,5,2,2,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Canceled,2017-07-19
235,City Hotel,yes,185,2017,August,32,6,2,2,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-28
119.83,City Hotel,yes,168,2017,August,32,6,4,10,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-02-21
113.32,City Hotel,yes,172,2017,August,32,6,4,10,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-04-09
173.83,City Hotel,yes,172,2017,August,32,6,4,10,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-02-19
128.83,City Hotel,yes,172,2017,August,32,6,4,10,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-09
118.75,City Hotel,yes,158,2017,August,32,8,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-16
160,City Hotel,yes,28,2017,August,32,9,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-07-16
125,City Hotel,yes,128,2017,August,32,9,0,4,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Canceled,2017-04-07
235,City Hotel,yes,128,2017,August,32,9,0,4,2,2,0,0,0,0,F,F,1,No Deposit,0,1,Canceled,2017-04-07
195,City Hotel,yes,128,2017,August,32,9,0,4,3,0,0,0,0,0,D,D,1,No Deposit,0,1,Canceled,2017-04-07
125,City Hotel,yes,128,2017,August,32,9,0,4,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Canceled,2017-04-07
160,City Hotel,yes,27,2017,August,32,11,0,1,2,0,0,0,0,0,A,B,1,No Deposit,0,1,Canceled,2017-08-05
112.5,City Hotel,yes,197,2017,August,32,12,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-14
112.5,City Hotel,yes,197,2017,August,32,12,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-03-14
112.5,City Hotel,yes,251,2017,August,32,12,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2017-01-30
240,City Hotel,yes,78,2017,August,33,15,0,2,2,2,0,0,0,0,F,F,0,No Deposit,0,2,Canceled,2017-08-04
235,City Hotel,yes,182,2017,August,33,16,0,1,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-24
235,City Hotel,yes,195,2017,August,33,16,0,3,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-28
190,City Hotel,yes,85,2017,August,33,17,0,2,1,0,0,0,0,0,D,D,3,No Deposit,0,2,Canceled,2017-07-13
167.7,City Hotel,yes,207,2017,August,33,17,0,3,3,0,0,0,0,0,D,D,1,No Deposit,0,0,Canceled,2017-01-22
130.78,City Hotel,yes,214,2017,August,33,18,2,2,2,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-01-17
155.52,City Hotel,yes,214,2017,August,33,18,2,3,3,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-01-17
140,City Hotel,yes,45,2017,August,33,19,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-07-12
95.7,City Hotel,yes,195,2017,August,33,19,2,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Canceled,2017-02-27
158.7,City Hotel,yes,195,2017,August,33,19,2,1,3,0,0,0,0,0,D,D,1,No Deposit,0,0,Canceled,2017-02-27
115.02,City Hotel,yes,176,2017,August,33,19,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-29
125,City Hotel,yes,121,2017,August,34,20,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-04-21
144,City Hotel,yes,12,2017,August,34,21,1,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-08-16
108,City Hotel,yes,211,2017,August,34,22,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-05-05
140,City Hotel,yes,91,2017,August,34,23,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2017-05-26
129,City Hotel,yes,42,2017,August,34,23,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-08-01
150,City Hotel,yes,141,2017,August,34,23,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Canceled,2017-05-08
129.5,City Hotel,yes,17,2017,August,34,23,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-08-15
192,City Hotel,yes,93,2017,August,34,24,1,3,3,0,0,0,0,0,D,D,2,No Deposit,0,0,Canceled,2017-05-27
170,City Hotel,yes,81,2017,August,34,26,1,1,1,0,0,0,0,0,D,D,0,No Deposit,0,1,Canceled,2017-06-09
240,City Hotel,yes,79,2017,August,34,26,2,3,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-06-08
235,City Hotel,yes,162,2017,August,34,26,2,3,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Canceled,2017-03-27
130,City Hotel,yes,66,2017,August,35,27,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Canceled,2017-06-23
89,City Hotel,yes,17,2017,August,35,27,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-08-26
175.5,City Hotel,yes,168,2017,August,35,27,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Canceled,2017-05-09
223,City Hotel,yes,33,2017,August,35,27,2,1,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Canceled,2017-08-17
107.1,City Hotel,yes,305,2017,August,35,28,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Canceled,2017-07-12
210,City Hotel,yes,47,2017,August,35,30,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,3,Canceled,2017-07-21
129,City Hotel,yes,68,2017,August,35,31,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Canceled,2017-06-27
64.8,City Hotel,no,27,2016,January,2,5,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-01-06
87.32,City Hotel,no,80,2016,January,2,7,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-01-08
54.02,City Hotel,no,0,2016,January,3,10,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-01-11
84.45,City Hotel,no,48,2016,January,2,8,2,5,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-01-15
80.3,City Hotel,no,5,2016,January,3,15,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-01-18
71,City Hotel,no,36,2016,January,4,19,0,2,1,0,0,0,0,0,A,D,2,No Deposit,0,0,Check-Out,2016-01-21
82.45,City Hotel,no,1,2016,January,3,15,2,6,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-01-23
